chr11	90492083	90492890	32	48	51	50	32	20	23	49	38	26
chr11	90558429	90559053	36	19	25	28	33	28	14	33	26	50
chr11	90585804	90586019	4	18	8	6	2	5	8	2	2	4
chr11	90586080	90586702	23	29	21	25	37	24	17	21	14	35
chr11	90623487	90623923	4	4	5	12	5	3	5	6	10	16
chr11	90637594	90638559	70	86	105	112	169	97	74	123	112	192
chr11	90678033	90678271	1	1	1	3	10	6	4	4	2	11
chr11	90687471	90687839	6	15	11	11	8	10	15	14	11	14
chr11	90697413	90697828	9	6	6	17	12	13	9	19	6	19
chr11	90697984	90698184	7	9	6	8	10	4	7	6	10	8
chr11	90802521	90802898	6	7	10	4	5	22	5	16	19	5
chr11	93109565	93109888	6	3	2	1	9	8	3	9	5	9
chr11	93508048	93508586	21	31	37	39	66	33	29	47	32	55
chr11	93517084	93517358	10	10	9	10	11	10	8	9	15	10
chr11	93723856	93724097	6	6	7	8	4	10	3	7	5	12
chr11	93729056	93729623	72	48	63	54	99	56	51	72	66	113
chr11	93733686	93733886	10	4	6	9	15	11	5	7	13	7
chr11	93736724	93737020	11	3	5	7	20	6	4	5	5	12
chr11	93763095	93763407	5	6	3	6	3	7	5	10	9	14
chr11	93812508	93812880	11	9	9	16	24	17	12	13	14	21
chr11	93821416	93822172	128	104	119	113	222	157	119	157	113	234
chr11	93835745	93836246	21	16	22	20	67	36	17	25	25	66
chr11	93844138	93844440	10	8	6	11	10	11	7	10	5	18
chr11	93860943	93861667	42	45	32	41	104	37	48	36	26	125
chr11	93862690	93863045	16	15	14	13	49	14	11	18	18	48
chr11	93885011	93886319	127	125	181	198	365	161	121	165	160	306
chr11	93886978	93887359	20	43	36	47	43	17	33	37	23	28
chr11	93898284	93898484	3	1	1	2	4	0	2	3	3	9
chr11	93940807	93941343	25	15	22	27	56	11	16	19	24	52
chr11	93955305	93956426	83	73	89	109	224	67	66	83	101	203
chr11	93962661	93963385	20	13	12	18	95	10	16	13	17	93
chr11	93968026	93968780	61	76	92	76	194	62	47	76	69	157
chr11	93987563	93988268	26	16	27	25	106	15	28	18	26	77
chr11	93994973	93995584	66	89	80	99	210	80	73	97	80	202
chr11	93995651	93996361	90	83	111	140	227	90	66	89	101	184
chr11	94031353	94031553	5	5	12	6	11	5	3	5	6	8
chr11	94086988	94087363	3	4	7	10	19	6	1	3	3	11
chr11	94113724	94114133	4	9	2	15	67	2	7	8	2	41
chr11	94118589	94119114	23	22	25	32	106	29	24	28	26	78
chr11	94120735	94121006	3	1	1	5	23	1	4	0	3	33
chr11	94121266	94121478	2	3	2	0	17	0	3	0	4	24
chr11	94122693	94122938	5	9	5	3	25	3	5	7	6	11
chr11	94127987	94128348	8	7	12	17	25	5	5	5	9	19
chr11	94129718	94130068	12	13	13	17	41	11	8	15	16	34
chr11	94133315	94133906	17	15	20	22	65	22	8	14	19	42
chr11	94145119	94145594	27	24	31	21	105	21	22	21	28	98
chr11	94149186	94149386	4	4	0	16	8	4	3	5	7	11
chr11	94160399	94160934	28	37	36	38	116	26	27	29	29	111
chr11	94160989	94161695	43	36	48	53	126	36	33	39	43	110
chr11	94183690	94183931	3	3	3	6	16	4	6	3	5	12
chr11	94198816	94199139	4	7	4	8	19	6	5	5	7	14
chr11	94210135	94210539	26	15	29	39	63	28	20	19	23	68
chr11	94210890	94211768	89	112	125	122	249	111	70	100	87	231
chr11	94226016	94226447	10	9	12	16	34	11	10	16	15	27
chr11	94236018	94236469	12	19	13	22	44	10	12	11	14	31
chr11	94251763	94251986	2	2	2	2	10	3	1	3	7	10
chr11	94253661	94254045	6	9	7	11	27	10	4	2	4	18
chr11	94259054	94259483	5	2	11	5	35	4	7	6	9	29
chr11	94259887	94260268	11	9	9	11	43	7	7	7	11	26
chr11	94265148	94265637	8	11	14	11	30	9	13	7	11	33
chr11	94276951	94277458	12	19	24	23	51	10	9	12	19	28
chr11	94310992	94311200	1	2	6	2	12	2	1	3	1	5
chr11	94321297	94322454	55	55	83	101	207	50	51	60	78	153
chr11	94327707	94328480	41	28	54	67	168	44	36	38	41	118
chr11	94340268	94340553	5	8	9	11	19	4	3	8	9	15
chr11	94370696	94371260	17	19	22	31	75	24	21	17	36	66
chr11	94385943	94386863	71	54	55	89	284	73	45	63	61	244
chr11	94392516	94393196	24	15	30	56	108	23	19	28	30	96
chr11	94404631	94405049	10	11	16	24	30	11	13	10	12	30
chr11	94413113	94413369	7	10	7	9	14	5	4	6	8	16
chr11	94467364	94467695	5	8	11	7	30	3	8	9	13	21
chr11	94474261	94474617	8	12	17	25	36	9	13	17	9	21
chr11	94486000	94486402	6	7	13	14	23	2	3	9	9	11
chr11	94505923	94506268	6	11	12	11	19	7	10	7	10	11
chr11	94521236	94521803	12	16	19	27	53	19	10	10	17	37
chr11	94543910	94544291	11	14	17	21	59	8	8	6	15	41
chr11	94548482	94549524	48	68	72	89	209	50	49	65	76	139
chr11	94550153	94550516	18	18	24	19	35	18	20	18	25	29
chr11	94564410	94564746	8	12	8	7	17	4	6	9	8	13
chr11	94589313	94589923	43	53	51	47	126	37	34	47	34	113
chr11	94601638	94602348	12	18	24	34	69	26	16	15	21	51
chr11	94611449	94611711	3	0	7	6	5	2	4	1	6	8
chr11	94629363	94630024	26	36	45	53	101	26	35	33	41	77
chr11	94653562	94654292	14	19	32	40	90	32	13	18	32	68
chr11	94654368	94654583	1	4	1	8	9	3	6	2	6	3
chr11	94677024	94677703	28	33	33	60	88	34	17	31	35	70
chr11	94681628	94681957	0	8	10	13	42	11	4	4	5	27
chr11	94687143	94687609	25	12	26	29	101	18	17	19	22	72
chr11	94688859	94689278	6	4	13	9	51	6	1	5	9	31
chr11	94692443	94693026	14	14	21	23	116	19	15	20	12	91
chr11	94703882	94704309	15	16	25	12	74	15	15	18	21	57
chr11	94707610	94708123	19	24	31	30	84	15	15	25	22	66
chr11	94716877	94717193	3	6	5	6	20	7	2	3	7	6
chr11	94718662	94718917	1	3	4	1	19	2	2	0	3	5
chr11	94730247	94730539	5	5	9	4	25	13	7	7	10	9
chr11	94753071	94753275	6	2	3	4	12	6	2	5	5	7
chr11	94791795	94792100	10	6	7	2	15	3	4	2	9	11
chr11	94936960	94937371	7	9	11	19	37	8	9	7	19	17
chr11	94978924	94979374	13	19	18	28	78	15	20	20	20	56
chr11	94989611	94990051	20	38	46	39	92	35	29	28	33	57
chr11	94990738	94991151	29	28	40	45	98	27	8	24	34	63
chr11	94992915	94993117	5	15	10	18	29	6	17	14	15	30
chr11	94993187	94993689	46	39	40	57	109	46	28	46	38	88
chr11	95004235	95004435	5	5	6	3	17	5	4	6	5	11
chr11	95006520	95006910	9	8	9	19	35	14	6	8	14	22
chr11	95009619	95009855	4	7	12	11	16	5	6	8	8	8
chr11	95041124	95041780	45	25	49	76	131	39	36	50	37	100
chr11	95042137	95042438	10	14	14	20	42	5	10	11	8	32
chr11	95047052	95047308	3	5	10	6	16	2	7	4	13	9
chr11	95106896	95107096	3	4	4	11	11	9	5	3	6	3
chr11	95117066	95117374	4	7	11	10	25	9	6	6	12	16
chr11	95146066	95146495	14	12	12	19	28	15	12	5	10	17
chr11	95251391	95251743	10	7	7	11	16	4	5	6	7	6
chr11	95258516	95258939	11	14	28	32	73	17	9	14	21	38
chr11	95258993	95259847	37	43	66	68	155	46	43	37	51	101
chr11	95274574	95274999	13	11	19	16	41	13	5	10	11	40
chr11	95279202	95279402	3	3	1	1	9	0	1	1	2	11
chr11	95291985	95292376	6	10	10	16	45	3	6	8	11	38
chr11	95293019	95293754	14	18	28	23	87	16	8	21	27	68
chr11	95298209	95298458	6	6	2	10	16	4	2	5	5	18
chr11	95309471	95310779	92	118	120	129	357	118	92	111	119	285
chr11	95330678	95331026	5	3	8	6	19	4	9	5	2	19
chr11	95333289	95333541	6	4	2	6	23	5	3	7	7	20
chr11	95336655	95337111	14	17	20	36	69	18	8	14	31	51
chr11	95354546	95354746	8	1	5	11	15	5	6	3	5	10
chr11	95355813	95356074	3	4	8	8	16	3	6	6	5	21
chr11	95370262	95370462	5	5	7	5	7	0	2	2	8	5
chr11	95384243	95385128	45	54	79	78	209	59	54	50	71	135
chr11	95413609	95414310	36	55	67	69	170	62	41	58	51	123
chr11	95414516	95415170	23	29	40	52	106	30	20	34	33	73
chr11	95416028	95416260	6	7	8	10	39	8	4	5	7	26
chr11	95424899	95425228	1	2	6	3	22	2	4	7	3	18
chr11	95426619	95426833	3	0	1	5	10	0	1	4	3	6
chr11	95436411	95436611	2	0	2	2	13	2	1	1	2	2
chr11	95455407	95455712	3	4	6	4	17	2	4	3	4	7
chr11	95467845	95468045	4	3	3	3	9	3	4	2	4	6
chr11	95476181	95476612	7	7	7	12	27	6	3	4	4	26
chr11	95507168	95507740	7	10	9	8	80	7	9	11	6	46
chr11	95514502	95514898	3	6	14	15	27	6	8	9	15	14
chr11	95520755	95521128	9	9	13	18	36	8	8	13	17	17
chr11	95521558	95521875	2	7	9	15	29	5	6	3	9	11
chr11	95533731	95534173	13	9	10	14	30	4	6	7	15	19
chr11	95648960	95649162	3	5	3	6	12	4	0	4	11	8
chr11	95666537	95667215	37	42	48	38	158	48	30	34	48	115
chr11	95688379	95689350	21	21	28	59	118	21	15	17	40	81
chr11	95711975	95712444	10	20	25	29	68	16	15	17	13	66
chr11	95712507	95713422	27	27	43	73	141	50	32	36	51	90
chr11	95713876	95714213	14	12	13	12	54	9	2	8	12	36
chr11	95728976	95729344	5	6	13	13	18	4	6	5	8	10
chr11	95748057	95748420	2	3	5	11	35	2	4	0	7	41
chr11	95749628	95749998	4	7	13	16	45	10	6	7	12	30
chr11	95777687	95778215	12	8	9	12	50	15	9	4	11	24
chr11	95805681	95805993	6	4	3	6	14	5	3	4	8	14
chr11	95824023	95824658	40	37	58	70	116	35	44	43	53	95
chr11	95834259	95834767	26	21	19	35	112	27	13	21	36	91
chr11	95835036	95835683	29	18	35	50	92	30	20	31	32	71
chr11	95842081	95842375	11	6	15	28	33	10	2	10	15	20
chr11	95842850	95843453	21	27	39	44	96	29	17	26	29	62
chr11	95850880	95851301	12	22	29	25	26	18	10	12	23	25
chr11	95858511	95859916	76	75	104	145	308	72	45	80	115	238
chr11	95869481	95870184	19	16	15	27	66	20	10	8	18	45
chr11	95896867	95897127	4	3	6	7	16	6	4	5	10	5
chr11	96018027	96018438	6	2	4	3	28	3	6	2	3	19
chr11	96034636	96035189	10	8	13	23	78	22	14	10	15	38
chr11	96047468	96047788	2	4	1	6	20	3	1	2	4	8
chr11	96058263	96058757	3	16	27	19	26	3	6	14	10	9
chr11	96064719	96065882	43	37	74	63	178	38	42	46	58	137
chr11	96075465	96076236	67	71	82	81	277	66	70	83	70	235
chr11	96093365	96093677	6	10	5	11	14	9	4	5	7	7
chr11	96145673	96145873	4	3	5	8	7	4	1	1	5	11
chr11	96278808	96279120	3	8	6	6	20	4	6	4	8	9
chr11	96284363	96284734	5	5	10	13	14	1	4	5	4	7
chr11	96294626	96294864	4	7	12	11	9	3	2	5	6	9
chr11	96303207	96303407	2	1	3	6	11	4	4	2	10	6
chr11	96311492	96311973	13	11	22	16	50	9	11	17	20	32
chr11	96318369	96318907	10	15	28	32	59	19	11	13	18	35
chr11	96410978	96411231	3	4	5	8	13	7	5	5	5	8
chr11	96760129	96760329	5	2	4	8	12	2	2	4	5	3
chr11	96765528	96766088	31	22	33	41	75	38	19	30	28	63
chr11	96777362	96778030	48	59	70	73	191	60	34	44	70	148
chr11	96788856	96789613	37	30	48	71	125	31	33	39	36	97
chr11	96822660	96823258	14	21	28	30	80	10	16	28	33	54
chr11	96823999	96824487	11	13	27	44	78	15	8	18	24	55
chr11	96829364	96830611	91	88	123	160	339	81	69	86	105	259
chr11	96837283	96837758	13	9	19	19	72	5	6	13	22	50
chr11	96849633	96850013	6	6	8	14	27	12	10	8	6	22
chr11	96860582	96860816	5	2	13	19	23	5	1	3	6	15
chr11	96861850	96862357	18	15	18	31	59	17	15	20	22	43
chr11	96873074	96873426	4	5	6	0	19	4	2	7	12	9
chr11	96875755	96875974	4	4	2	6	8	5	0	1	4	10
chr11	96895902	96896356	9	4	9	17	47	10	6	9	12	20
chr11	96910011	96910387	6	5	9	12	28	7	13	7	18	25
chr11	96916039	96916942	52	59	77	91	219	53	47	44	58	127
chr11	96935032	96935374	4	4	5	3	21	5	4	4	5	13
chr11	96937490	96937896	9	11	17	18	21	11	8	6	9	12
chr11	96943648	96944347	34	39	44	55	153	30	20	31	39	79
chr11	96966852	96967938	35	39	54	71	183	34	24	41	40	122
chr11	96974910	96975138	7	6	10	16	51	6	6	7	8	39
chr11	96977125	96978246	112	110	146	185	397	121	101	118	116	373
chr11	96988257	96988672	10	4	6	4	33	10	6	5	10	17
chr11	97021840	97022462	17	12	17	33	43	15	15	12	26	28
chr11	97026017	97026424	11	12	14	12	54	13	5	7	10	41
chr11	97029764	97030365	14	13	34	32	65	25	10	12	32	37
chr11	97041181	97041807	25	22	35	32	106	35	22	20	31	64
chr11	97050524	97050986	9	9	14	26	50	9	8	6	18	45
chr11	97072596	97072906	5	2	5	10	21	9	4	5	8	10
chr11	97083723	97084189	7	5	11	16	55	5	13	10	14	34
chr11	97126972	97127593	22	20	28	42	78	20	16	21	26	59
chr11	97142081	97142633	22	13	24	30	69	12	14	11	18	38
chr11	97149950	97150866	39	40	46	66	125	46	40	39	49	91
chr11	97186929	97187482	43	41	52	68	183	52	42	56	50	143
chr11	97187721	97188685	139	138	147	195	414	140	87	132	127	361
chr11	97190969	97191173	8	6	9	5	39	8	5	2	2	47
chr11	97199589	97199803	4	5	2	10	12	2	5	0	4	8
chr11	97221605	97221823	2	5	1	0	8	3	7	5	1	11
chr11	97241360	97241565	3	6	5	3	16	2	6	0	6	4
chr11	97266629	97266878	1	1	1	4	15	1	2	1	2	6
chr11	97272973	97273173	2	3	7	4	13	0	3	7	4	4
chr11	97279222	97279422	1	4	6	8	11	5	3	5	5	11
chr11	97279838	97280045	1	4	6	6	15	6	4	4	5	9
chr11	97280180	97280936	30	21	38	41	82	36	21	33	27	74
chr11	97309360	97310526	43	41	72	99	174	54	37	39	70	136
chr11	97315429	97316048	28	35	44	68	137	53	27	43	39	83
chr11	97328226	97328444	2	2	8	13	10	6	4	2	9	10
chr11	97343660	97343862	2	4	4	4	12	4	6	5	5	2
chr11	97361943	97362763	33	36	52	63	138	51	23	49	54	116
chr11	97363145	97363378	9	7	8	8	21	6	6	4	5	10
chr11	97363456	97363749	4	8	10	9	35	5	5	9	13	18
chr11	97394142	97394556	5	9	12	10	24	8	7	5	13	32
chr11	97400332	97400791	9	13	10	20	55	9	8	9	15	25
chr11	97401491	97401742	5	6	4	5	22	4	1	4	4	7
chr11	97412165	97412450	5	6	12	7	38	4	9	6	10	21
chr11	97415271	97415903	18	19	30	46	70	31	27	28	35	42
chr11	97428130	97428460	4	7	16	20	31	8	11	6	12	21
chr11	97434763	97435527	52	45	72	88	235	69	43	41	76	172
chr11	97435803	97436348	30	22	26	49	110	33	19	19	27	95
chr11	97448598	97448923	6	6	12	13	32	9	4	7	13	18
chr11	97468836	97469273	4	10	6	15	26	3	4	9	14	13
chr11	97489562	97489912	4	7	11	15	16	6	5	8	8	9
chr11	97505853	97506069	4	3	4	5	15	3	4	6	3	5
chr11	97509102	97509367	4	6	10	6	12	4	5	6	4	12
chr11	97511469	97512009	9	12	18	24	25	8	6	8	6	18
chr11	97512014	97512247	2	7	3	11	18	4	1	9	9	11
chr11	97531700	97532118	5	14	12	26	42	12	8	13	14	32
chr11	97533095	97533428	6	7	14	16	42	4	4	9	14	29
chr11	97540235	97540572	2	4	4	10	15	2	4	6	5	5
chr11	97545876	97546240	10	8	11	14	26	6	6	8	10	10
chr11	97555180	97555628	9	11	10	8	26	6	7	9	8	8
chr11	97557045	97557326	3	3	6	8	16	6	5	2	12	12
chr11	97575684	97575897	3	3	11	5	12	5	2	4	2	6
chr11	97591794	97592306	19	16	17	13	103	24	17	14	25	83
chr11	97622446	97622772	4	4	8	11	20	6	5	4	10	7
chr11	97629519	97630010	13	20	20	28	69	17	18	11	11	43
chr11	97631990	97632267	4	9	8	18	26	4	7	3	13	13
chr11	97641887	97642202	7	5	6	9	19	6	5	1	8	8
chr11	97659002	97659886	32	100	129	126	179	34	64	81	91	130
chr11	97660107	97660670	13	33	48	59	104	39	31	36	40	74
chr11	97662986	97663271	10	5	18	30	51	17	7	8	7	28
chr11	97684693	97684949	10	7	13	17	22	8	11	9	6	27
chr11	97685574	97686058	22	13	22	34	94	33	17	28	25	83
chr11	97702391	97702873	18	20	30	38	91	24	14	19	25	56
chr11	97702941	97703612	41	46	68	68	171	54	50	59	56	166
chr11	97715413	97715688	4	4	5	2	23	4	1	1	5	10
chr11	97718304	97718734	12	6	14	19	43	11	12	14	16	41
chr11	97719102	97719373	6	6	5	4	23	2	5	4	4	19
chr11	97728305	97728813	7	11	8	20	55	11	13	12	8	35
chr11	97743984	97744229	3	6	9	12	32	5	4	4	11	7
chr11	97744325	97745402	83	58	97	125	296	70	51	82	93	232
chr11	97766305	97766877	11	19	30	32	90	24	15	22	20	54
chr11	97777187	97777392	1	3	4	4	20	0	1	5	5	6
chr11	97781958	97782803	21	28	35	53	116	32	25	28	40	65
chr11	97793294	97793500	5	6	14	9	17	2	5	3	11	6
chr11	97798892	97799212	6	7	13	24	50	7	4	8	18	26
chr11	97799280	97800526	58	51	66	108	177	45	48	54	77	138
chr11	97821607	97822083	3	7	15	13	53	7	7	7	13	40
chr11	97825337	97825567	5	8	8	7	43	5	9	4	9	30
chr11	97826549	97826755	12	5	11	17	40	2	5	4	7	27
chr11	97829488	97830498	51	46	63	61	186	45	27	48	49	151
chr11	97830617	97830885	7	11	13	14	33	12	5	6	12	22
chr11	97840473	97841355	13	19	21	33	64	19	12	8	19	46
chr11	97850784	97850984	4	1	7	3	5	3	3	1	3	10
chr11	97855389	97855795	0	2	4	7	19	3	3	2	1	9
chr11	97883522	97884716	52	60	83	108	235	58	46	61	66	161
chr11	97899768	97900228	4	11	10	17	47	7	9	7	17	31
chr11	97901811	97902190	4	2	4	2	27	6	8	4	6	25
chr11	97916245	97916477	2	6	8	6	12	2	2	3	8	12
chr11	97935924	97936254	4	4	7	7	22	7	3	2	5	20
chr11	97942451	97942667	6	3	15	10	14	2	6	8	6	5
chr11	97945867	97946307	8	12	13	13	51	4	11	7	12	22
chr11	97971399	97971599	3	2	4	7	7	2	4	3	4	11
chr11	97987583	97989181	68	72	122	132	321	70	73	63	108	222
chr11	97994547	97995130	16	14	21	41	76	18	15	10	19	45
chr11	97995708	97996279	25	52	57	74	72	16	29	36	39	44
chr11	97999224	97999531	13	22	32	32	38	13	18	13	23	20
chr11	98008199	98008486	4	0	9	8	18	3	4	6	9	12
chr11	98022519	98022895	7	9	11	26	35	11	8	8	13	30
chr11	98022912	98023484	14	13	28	29	58	12	19	12	21	36
chr11	98026476	98027279	29	23	36	71	101	38	22	33	38	72
chr11	98050318	98050564	8	6	9	10	11	3	6	4	8	14
chr11	98051624	98051824	4	6	3	8	5	3	9	1	6	6
chr11	98052396	98052596	4	1	11	16	10	4	4	3	4	4
chr11	98057391	98057787	4	4	7	6	29	5	4	2	6	8
chr11	98058043	98058313	3	3	4	4	23	0	2	2	4	14
chr11	98075387	98075820	4	2	16	12	19	10	9	6	12	9
chr11	98148829	98150694	54	67	103	160	258	77	43	69	86	185
chr11	98168662	98169039	2	10	3	9	22	3	5	3	3	16
chr11	98192718	98193591	27	32	55	61	176	40	49	40	54	106
chr11	98202025	98203809	76	69	106	155	298	78	67	80	95	234
chr11	98294504	98294884	5	11	8	14	33	5	12	5	12	16
chr11	98296426	98296626	4	1	5	7	9	0	7	6	3	13
chr11	98313739	98314012	8	4	5	14	14	4	5	4	9	9
chr11	98342574	98343034	11	13	22	28	51	10	6	11	15	30
chr11	98358091	98358730	29	22	48	49	118	43	21	33	37	84
chr11	98361099	98361633	29	27	37	42	136	26	19	30	38	100
chr11	98372438	98372745	3	5	8	8	14	5	2	5	6	8
chr11	98389410	98389679	4	3	9	8	17	5	3	2	8	4
chr11	98400060	98400701	24	21	26	47	85	18	23	20	28	54
chr11	98438579	98439223	22	19	27	35	113	23	21	15	24	73
chr11	98457793	98458198	5	9	7	9	26	5	7	6	15	14
chr11	98481308	98481566	2	2	4	3	17	2	2	1	4	6
chr11	98550848	98551581	34	31	50	60	121	33	26	31	40	67
chr11	98586964	98587539	21	23	34	50	107	33	26	28	40	72
chr11	98588089	98588613	17	11	11	27	74	13	15	15	17	66
chr11	98606875	98607111	1	3	3	8	14	3	5	3	3	6
chr11	98655128	98655369	2	4	5	8	14	1	1	3	5	10
chr11	98660345	98660904	9	11	13	19	99	20	8	19	25	62
chr11	98669119	98669392	1	3	2	2	8	0	5	2	1	17
chr11	98673160	98673372	3	3	2	14	15	4	1	5	6	8
chr11	98682018	98682992	58	54	76	94	240	66	32	52	77	185
chr11	98699960	98700287	5	3	7	17	21	6	5	3	7	14
chr11	98708481	98709608	32	30	41	60	239	48	32	40	45	200
chr11	98710474	98710950	23	17	26	25	126	29	16	17	21	113
chr11	98729195	98729703	13	12	32	34	75	17	9	20	22	58
chr11	98741610	98741990	11	8	22	24	37	17	6	11	19	30
chr11	98747242	98747740	13	11	16	23	43	9	6	18	13	31
chr11	98754043	98754463	6	8	12	9	35	10	10	8	11	23
chr11	98754610	98755004	9	15	18	21	27	4	13	7	7	22
chr11	98773639	98774299	69	72	80	107	251	73	55	102	77	213
chr11	98775200	98776102	58	60	84	87	222	62	44	53	70	164
chr11	98783248	98783761	41	47	48	47	129	48	34	52	30	88
chr11	98786790	98787148	17	19	13	31	58	11	22	12	14	39
chr11	98788811	98789340	29	24	37	33	116	33	17	17	24	101
chr11	98794518	98795791	38	29	79	86	175	71	42	49	64	123
chr11	98801509	98801754	3	2	5	5	17	3	2	4	1	5
chr11	98809449	98810256	57	38	70	80	190	65	36	47	61	149
chr11	98816690	98817349	15	9	17	22	69	13	6	20	16	58
chr11	98829375	98829696	2	11	10	11	17	3	5	1	5	6
chr11	98836525	98837148	15	22	26	37	73	25	21	16	30	51
chr11	98863291	98863850	22	24	27	26	83	21	18	19	27	51
chr11	98869929	98870283	8	1	4	4	18	5	5	2	3	20
chr11	98889098	98889618	10	10	9	17	53	8	10	15	14	41
chr11	98907436	98907974	49	47	47	45	152	42	35	43	36	117
chr11	98915714	98916036	8	4	7	7	61	10	6	7	7	46
chr11	98917501	98917749	12	12	13	18	26	5	5	5	11	30
chr11	98918027	98918710	32	27	29	46	135	35	20	18	33	106
chr11	98933151	98933614	15	19	20	31	121	13	21	15	15	108
chr11	98937369	98937996	36	31	53	66	124	37	33	46	45	109
chr11	98941848	98942468	43	37	43	67	136	57	39	40	39	115
chr11	98948005	98948631	9	20	18	32	65	13	8	11	32	45
chr11	98949651	98950004	7	7	16	18	43	10	7	17	13	33
chr11	98954547	98954835	5	8	6	10	24	4	6	1	7	11
chr11	98959443	98959976	51	45	45	53	127	43	35	37	32	120
chr11	98972349	98972575	7	2	10	13	18	3	5	5	9	3
chr11	98975323	98975595	4	7	10	19	20	5	8	2	10	13
chr11	98982103	98982634	13	9	11	19	26	4	13	12	16	16
chr11	99023982	99024631	26	31	54	69	155	33	37	41	31	106
chr11	99039801	99040116	11	14	7	19	45	13	7	6	13	27
chr11	99042872	99043462	24	22	29	31	115	33	19	29	29	93
chr11	99065939	99066352	11	15	12	22	53	6	13	20	13	38
chr11	99068477	99068772	3	7	6	8	24	7	5	6	12	16
chr11	99073741	99074120	6	10	7	10	25	7	10	5	16	19
chr11	99149969	99150325	4	5	11	8	18	9	4	2	8	9
chr11	99164787	99165281	8	37	29	34	20	4	13	19	13	17
chr11	99167948	99168461	10	33	33	33	33	9	14	10	18	22
chr11	99178970	99179285	6	9	9	10	29	11	5	9	11	15
chr11	99182529	99182893	4	9	7	14	37	9	12	4	7	26
chr11	99186813	99187119	4	17	18	22	20	7	14	21	12	15
chr11	99188952	99189604	23	33	38	54	109	20	37	25	41	66
chr11	99230204	99230952	34	36	42	48	86	30	23	21	30	74
chr11	99279952	99280334	3	5	6	4	25	3	6	6	8	17
chr11	99385839	99386558	33	36	41	31	91	36	27	47	19	71
chr11	99463202	99463518	6	7	4	4	12	5	4	13	9	9
chr11	99574174	99574374	6	8	4	11	9	7	11	8	13	9
chr11	100282067	100282297	4	7	5	6	8	9	2	5	15	12
chr11	100295356	100295711	7	7	13	12	22	7	10	5	11	15
chr11	100298286	100298992	8	12	15	17	51	10	11	13	16	30
chr11	100319528	100320698	111	102	137	157	389	144	90	135	123	290
chr11	100343150	100343400	4	5	11	13	26	4	8	13	7	13
chr11	100344273	100344719	5	13	7	10	54	2	10	11	6	29
chr11	100355396	100355596	3	7	7	4	18	5	4	3	2	6
chr11	100355961	100356352	8	14	17	14	29	10	15	10	11	21
chr11	100362427	100362867	9	5	15	20	35	7	9	9	14	20
chr11	100363221	100363424	1	6	8	5	14	4	4	1	5	3
chr11	100369779	100370163	6	10	14	11	23	2	9	16	13	32
chr11	100378544	100378876	5	6	6	7	14	4	6	3	9	9
chr11	100397629	100398118	30	21	22	31	85	21	26	26	35	72
chr11	100400913	100401223	10	20	26	21	37	10	9	12	16	32
chr11	100408116	100408429	10	7	8	13	13	4	1	4	7	13
chr11	100414276	100414763	14	14	18	24	39	11	14	15	16	20
chr11	100425868	100426168	9	6	4	7	17	6	4	2	3	12
chr11	100426854	100427148	3	9	4	5	10	2	1	6	8	15
chr11	100440860	100441296	10	11	17	25	60	11	15	14	22	31
chr11	100472364	100473111	19	33	33	45	99	34	23	24	28	58
chr11	100527198	100528350	45	57	81	91	190	66	34	58	60	169
chr11	100536045	100536298	2	3	1	7	14	3	5	1	0	9
chr11	100545366	100545941	34	38	27	36	98	29	19	23	35	86
chr11	100555581	100556004	12	10	9	19	36	6	11	8	14	24
chr11	100570529	100570822	7	14	19	14	36	5	5	9	17	25
chr11	100570995	100571604	23	20	39	49	97	25	22	32	40	68
chr11	100574722	100575313	14	22	37	52	63	21	14	17	21	39
chr11	100582920	100583330	5	8	13	22	31	3	5	8	18	22
chr11	100588461	100588936	5	7	21	22	51	13	11	13	12	39
chr11	100608761	100609212	10	7	13	15	71	15	9	9	18	68
chr11	100612043	100612475	9	8	9	13	55	9	4	9	16	34
chr11	100619003	100619921	40	46	60	81	180	45	36	42	71	126
chr11	100622699	100623180	21	34	34	61	107	22	25	27	38	76
chr11	100626598	100627116	30	37	39	43	142	35	20	43	37	109
chr11	100640084	100640418	5	2	11	5	16	7	7	3	9	13
chr11	100651805	100652143	5	3	3	4	18	6	2	4	5	10
chr11	100702337	100703011	27	42	39	62	186	24	24	40	37	98
chr11	100704098	100704577	21	36	29	33	87	31	15	26	27	72
chr11	100712214	100712640	8	14	15	15	56	12	7	4	10	29
chr11	100713657	100714126	9	19	30	34	76	9	9	15	18	47
chr11	100714510	100714722	5	2	11	15	24	6	6	6	9	14
chr11	100719253	100719830	25	23	32	28	151	26	29	33	26	129
chr11	100720323	100720563	2	1	6	8	32	1	5	4	3	30
chr11	100721289	100721506	5	5	6	6	33	3	5	3	4	14
chr11	100730431	100730920	6	11	11	11	42	6	6	6	18	38
chr11	100736061	100736343	6	9	12	18	52	1	5	7	14	30
chr11	100737119	100737479	7	9	18	24	71	11	10	11	9	61
chr11	100737946	100738608	56	61	76	70	182	66	44	69	57	169
chr11	100757590	100757963	10	17	16	27	53	5	13	15	13	38
chr11	100759789	100760085	8	10	10	9	30	4	9	16	15	23
chr11	100761536	100762066	16	23	20	38	71	11	15	13	23	54
chr11	100770721	100771188	13	13	24	27	52	12	5	11	22	51
chr11	100775732	100776133	7	7	7	7	38	7	4	14	11	32
chr11	100804461	100804686	1	3	3	4	19	1	0	5	6	5
